"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_hierarchy"	"complement_info"	"object_lat_end"	"object_lon_end"	"object_area"	"object_mean"	"object_stddev"	"object_mode"	"object_min"	"object_max"	"object_x"	"object_y"	"object_xm"	"object_ym"	"object_perim."	"object_bx"	"object_by"	"object_width"	"object_height"	"object_major"	"object_minor"	"object_angle"	"object_circ."	"object_feret"	"object_intden"	"object_median"	"object_skew"	"object_kurt"	"object_%area"	"object_xstart"	"object_ystart"	"object_area_exc"	"object_fractal"	"object_skelarea"	"object_slope"	"object_histcum1"	"object_histcum2"	"object_histcum3"	"object_xmg5"	"object_ymg5"	"object_nb1"	"object_nb2"	"object_nb3"	"object_compentropy"	"object_compmean"	"object_compslope"	"object_compm1"	"object_compm2"	"object_compm3"	"object_symetrieh"	"object_symetriev"	"object_symetriehc"	"object_symetrievc"	"object_convperim"	"object_convarea"	"object_fcons"	"object_thickr"	"object_tag"	"object_esd"	"object_elongation"	"object_range"	"object_meanpos"	"object_centroids"	"object_cv"	"object_sr"	"object_perimareaexc"	"object_feretareaexc"	"object_perimferet"	"object_perimmajor"	"object_circex"	"object_cdexc"	"sample_id"	"sample_dataportal_descriptor"	"sample_scan_operator"	"sample_ship"	"sample_program"	"sample_stationid"	"sample_bottomdepth"	"sample_ctdrosettefilename"	"sample_other_ref"	"sample_tow_nb"	"sample_tow_type"	"sample_net_type"	"sample_net_mesh"	"sample_net_surf"	"sample_zmax"	"sample_zmin"	"sample_tot_vol"	"sample_comment"	"sample_tot_vol_qc"	"sample_depth_qc"	"sample_sample_qc"	"sample_barcode"	"sample_duration"	"sample_ship_speed"	"sample_cable_length"	"sample_cable_angle"	"sample_cable_speed"	"sample_nb_jar"	"sample_open"	"process_id"	"process_date"	"process_time"	"process_img_software_version"	"process_img_resolution"	"process_img_od_grey"	"process_img_od_std"	"process_img_background_img"	"process_particle_version"	"process_particle_threshold"	"process_particle_pixel_size_mm"	"process_particle_min_size_mm"	"process_particle_max_size_mm"	"process_particle_sep_mask"	"process_particle_bw_ratio"	"process_software"	"acq_id"	"acq_instrument"	"acq_min_mesh"	"acq_max_mesh"	"acq_sub_part"	"acq_sub_method"	"acq_hardware"	"acq_software"	"acq_author"	"acq_imgtype"	"acq_scan_date"	"acq_scan_time"	"acq_quality"	"acq_bitpixel"	"acq_greyfrom"	"acq_scan_resolution"	"acq_rotation"	"acq_miror"	"acq_xsize"	"acq_ysize"	"acq_xoffset"	"acq_yoffset"	"acq_lut_color_balance"	"acq_lut_filter"	"acq_lut_min"	"acq_lut_max"	"acq_lut_odrange"	"acq_lut_ratio"	"acq_lut_16b_median"	"acq_scan_comment"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_1"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:02"	"artefact"	"not-living>artefact"	""	-15.003333333333334	161.9298333333333	694.0	217.13	20.118	243.0	165.0	243.0	58.93	18.42	59.23	18.32	304.79	9823.0	162.0	134.0	34.0	138.1	6.4	13.3	0.094	137.8	150689.0	221.0	-0.551	-0.768	0.0	9953.0	162.0	694.0	1.117	132.0	0.072	201.0	220.0	234.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.178	19.326	22.0	22.0	331.0	917.0	3.327	1.78	1.0	29.72588508432008	23.0	78.0	-0.49625935162094775	0.0	9.211071708193248	25.64102564102564	11.577641674517132	5.238408364207751	2.210144927536232	2.210144927536232	0.09374965016248607	0.0	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_2"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"12:47:58"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	824.0	219.28	16.531	241.0	178.0	243.0	7.04	73.98	7.05	73.65	329.87	10602.0	2614.0	20.0	146.0	122.2	8.6	93.4	0.095	146.7	180690.0	221.0	-0.355	-0.953	0.0	10607.0	2614.0	824.0	1.147	138.0	0.088	205.0	220.0	233.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.299	18.063	24.0	24.0	328.0	1658.0	3.548	1.647	1.0	32.390575556198044	13.555555555555555	65.0	-0.5746124031007751	0.0	7.752645020065669	26.153846153846157	11.496094735811692	5.12098765504339	2.2448979591836733	2.7049180327868854	0.09508438371195553	0.0	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_3"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:27:47"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	2590.0	185.43	44.859	243.0	80.0	253.0	92.33	36.54	91.07	36.96	516.98	5511.0	5274.0	183.0	63.0	152.7	21.6	11.4	0.122	185.8	480262.0	184.0	-0.23	-1.171	2.08	5659.0	5274.0	2536.0	1.22	281.0	0.171	149.0	180.0	229.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9	9.793	13.0	13.0	488.0	5926.0	35.444	2.089	1.0	57.42552064077497	6.954545454545454	173.0	-0.6408991748079294	1.0	24.267917812651675	26.011560693641616	10.266346509954774	3.69350183917135	2.7795698924731185	3.3790849673202614	0.11922793634610801	0.01985753676973844	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_4"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:27:18"	"fragment"	"not-living>plastic>fragment"	""	-15.003333333333334	161.9298333333333	70905.0	123.54	28.29	117.0	86.0	247.0	205.82	159.47	204.78	158.89	1753.4	3606.0	5688.0	407.0	305.0	380.1	237.5	154.5	0.29	436.0	8759875.0	117.0	3.378	10.362	0.06	3829.0	5688.0	70864.0	1.122	5814.0	15.204	113.0	116.0	118.0	0.0	0.0	76.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.465	2.431	3.0	3.0	1420.0	79147.0	79.872	2.576	1.0	300.4647232529082	1.596638655462185	161.0	-3.288758657432072	1.0	22.664723976040147	17.391304347826086	6.5852017453944205	1.6378482378733414	4.020642201834862	4.613157894736842	0.2897821930283798	0.0037565326556728016	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_5"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"12:47:58"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	2246.0	194.23	39.427	243.0	106.0	243.0	80.25	71.18	82.75	72.37	615.45	5349.0	5891.0	213.0	117.0	102.4	27.9	153.5	0.075	226.8	436241.0	201.0	-0.328	-1.298	0.0	5361.0	5891.0	2246.0	1.2	261.0	0.171	156.0	200.0	231.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.763	17.893	24.0	24.0	655.0	11464.0	45.751	2.459	1.0	53.4761256774944	3.642857142857143	137.0	-0.5527598322566022	3.1622776601683795	20.079287442722546	28.467153284671532	12.976878541068144	4.789839721662551	2.709251101321586	6.029411764705882	0.07462242950585155	0.06672600505550931	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_6"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:27:05"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	7416.0	190.78	38.237	243.0	85.0	246.0	293.61	340.38	295.85	336.88	2017.27	13601.0	6038.0	400.0	633.0	217.0	43.5	59.3	0.023	743.9	1414807.0	193.0	-0.249	-1.17	0.04	13991.0	6038.0	7413.0	1.252	898.0	0.477	157.0	192.0	226.0	0.0	0.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.427	53.313	72.0	72.0	2062.0	82765.0	206.528	2.261	1.0	97.17172666859412	4.931818181818182	161.0	-0.5220268481754585	3.605551275463989	19.91823042247615	23.60248447204969	23.4265803624015	8.64123737710794	2.711021505376344	9.294930875576037	0.022897710896213258	0.041876914578788484	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_7"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:27:47"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	2748.0	186.75	44.646	243.0	77.0	248.0	33.26	98.03	33.52	99.35	564.67	6334.0	6566.0	56.0	208.0	137.1	25.5	96.9	0.108	208.1	513189.0	194.0	-0.405	-1.013	0.11	6342.0	6566.0	2745.0	1.208	312.0	0.177	148.0	192.0	228.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.481	11.227	15.0	15.0	524.0	7684.0	42.656	1.892	1.0	59.15118146691769	5.269230769230769	171.0	-0.5580865603644647	1.4142135623730951	24.096385542168676	26.31578947368421	10.783935296244518	3.9700151179094862	2.7163461538461537	4.124087591240876	0.10805759992612084	0.0269925443392972	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_8"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:27:05"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	5408.0	189.56	39.136	242.0	87.0	243.0	100.23	235.46	100.14	237.27	1353.31	12003.0	6622.0	170.0	504.0	181.5	37.9	75.5	0.037	526.1	1025156.0	192.0	-0.278	-1.053	0.0	12160.0	6622.0	5408.0	1.232	580.0	0.347	155.0	191.0	226.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.653	36.602	49.0	49.0	1344.0	38311.0	77.276	2.715	1.0	82.979994323498	4.7894736842105265	156.0	-0.5210608424336973	2.0	20.573960751213335	25.0	18.39837451818075	7.152657055848539	2.5722433460076046	7.434065934065934	0.0371236742977088	0.02719641466102106	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_9"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"13:01:19"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	807.0	208.57	30.104	241.0	125.0	243.0	30.19	16.27	30.61	16.53	231.97	483.0	6721.0	77.0	36.0	52.9	19.4	176.8	0.188	77.9	168313.0	218.0	-0.684	-0.59	0.0	499.0	6721.0	807.0	1.122	114.0	0.077	185.0	217.0	235.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.657	5.916	7.0	7.0	222.0	1631.0	8.232	3.254	1.0	32.05470811910906	2.789473684210526	118.0	-0.41198994854612914	1.4142135623730951	14.383660162055905	25.423728813559322	8.16678678818165	2.745730040854175	2.9743589743589745	4.377358490566038	0.1884115094713855	0.04978267515886163	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
"tara_pacific_2017_i21oa153_d_manta_333_microplastik_1_10"	-15.017999999999999	161.95466666666667	"2017-10-16"	"05:07:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:27:47"	"fiber<plastic"	"not-living>plastic>fiber"	""	-15.003333333333334	161.9298333333333	1821.0	174.91	51.328	243.0	78.0	243.0	76.17	58.17	75.12	58.82	405.57	6949.0	7052.0	141.0	107.0	156.3	14.8	36.4	0.139	170.4	318505.0	175.0	-0.095	-1.47	0.0	7082.0	7052.0	1821.0	1.182	177.0	0.117	127.0	174.0	227.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.823	11.799	15.0	15.0	491.0	3288.0	21.789	1.335	1.0	48.15152345422449	10.4	165.0	-0.7026106696935301	1.4142135623730951	29.15785260991367	30.909090909090907	9.514173363098141	3.983767171740601	2.388235294117647	2.6025641025641026	0.1388250193449735	0.03314057390360156	"tara_pacific_2017_i21oa153_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i21oa153"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"230.58"	"nan"	"1"	"3"	"0"	"g100015052/oov9000634zz/oov9000634aa/oov9000634ab"	"30"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i21oa153_d_manta_333"	"20200513"	"22:34:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0062"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i21oa153_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190206"	"11:21:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47252"	"1.8"	"1.15"	"41088.9"	"no"
