"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_hierarchy"	"complement_info"	"object_lat_end"	"object_lon_end"	"object_area"	"object_mean"	"object_stddev"	"object_mode"	"object_min"	"object_max"	"object_x"	"object_y"	"object_xm"	"object_ym"	"object_perim."	"object_bx"	"object_by"	"object_width"	"object_height"	"object_major"	"object_minor"	"object_angle"	"object_circ."	"object_feret"	"object_intden"	"object_median"	"object_skew"	"object_kurt"	"object_%area"	"object_xstart"	"object_ystart"	"object_area_exc"	"object_fractal"	"object_skelarea"	"object_slope"	"object_histcum1"	"object_histcum2"	"object_histcum3"	"object_xmg5"	"object_ymg5"	"object_nb1"	"object_nb2"	"object_nb3"	"object_compentropy"	"object_compmean"	"object_compslope"	"object_compm1"	"object_compm2"	"object_compm3"	"object_symetrieh"	"object_symetriev"	"object_symetriehc"	"object_symetrievc"	"object_convperim"	"object_convarea"	"object_fcons"	"object_thickr"	"object_tag"	"object_esd"	"object_elongation"	"object_range"	"object_meanpos"	"object_centroids"	"object_cv"	"object_sr"	"object_perimareaexc"	"object_feretareaexc"	"object_perimferet"	"object_perimmajor"	"object_circex"	"object_cdexc"	"sample_id"	"sample_dataportal_descriptor"	"sample_scan_operator"	"sample_ship"	"sample_program"	"sample_stationid"	"sample_bottomdepth"	"sample_ctdrosettefilename"	"sample_other_ref"	"sample_tow_nb"	"sample_tow_type"	"sample_net_type"	"sample_net_mesh"	"sample_net_surf"	"sample_zmax"	"sample_zmin"	"sample_tot_vol"	"sample_comment"	"sample_tot_vol_qc"	"sample_depth_qc"	"sample_sample_qc"	"sample_barcode"	"sample_duration"	"sample_ship_speed"	"sample_cable_length"	"sample_cable_angle"	"sample_cable_speed"	"sample_nb_jar"	"sample_open"	"process_id"	"process_date"	"process_time"	"process_img_software_version"	"process_img_resolution"	"process_img_od_grey"	"process_img_od_std"	"process_img_background_img"	"process_particle_version"	"process_particle_threshold"	"process_particle_pixel_size_mm"	"process_particle_min_size_mm"	"process_particle_max_size_mm"	"process_particle_sep_mask"	"process_particle_bw_ratio"	"process_software"	"acq_id"	"acq_instrument"	"acq_min_mesh"	"acq_max_mesh"	"acq_sub_part"	"acq_sub_method"	"acq_hardware"	"acq_software"	"acq_author"	"acq_imgtype"	"acq_scan_date"	"acq_scan_time"	"acq_quality"	"acq_bitpixel"	"acq_greyfrom"	"acq_scan_resolution"	"acq_rotation"	"acq_miror"	"acq_xsize"	"acq_ysize"	"acq_xoffset"	"acq_yoffset"	"acq_lut_color_balance"	"acq_lut_filter"	"acq_lut_min"	"acq_lut_max"	"acq_lut_odrange"	"acq_lut_ratio"	"acq_lut_16b_median"	"acq_scan_comment"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_1"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-04-15"	"13:21:50"	"artefact"	"not-living>artefact"	""	39.94545	-138.18221666666668	743.0	217.92	20.013	243.0	165.0	243.0	61.98	18.47	62.33	18.35	304.07	9821.0	161.0	136.0	35.0	144.1	6.6	13.4	0.101	139.7	161911.0	222.0	-0.605	-0.692	0.0	9951.0	161.0	743.0	1.121	133.0	0.079	202.0	221.0	235.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.579	18.645	24.0	24.0	337.0	967.0	4.084	1.647	1.0	30.757389059187485	20.571428571428573	78.0	-0.4739229024943314	0.0	9.177679882525698	25.64102564102564	11.152678341355205	5.136101867729371	2.1714285714285713	2.111111111111111	0.10103026928744877	0.0	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_2"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"13:04:00"	"fiber<plastic"	"not-living>plastic>fiber"	""	39.94545	-138.18221666666668	823.0	204.42	36.783	243.0	119.0	243.0	40.83	41.42	40.57	40.92	284.63	9290.0	1542.0	69.0	68.0	45.4	23.1	60.1	0.128	84.6	168234.0	218.0	-0.825	-0.661	0.0	9357.0	1542.0	823.0	1.149	119.0	0.076	179.0	217.0	234.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.219	7.39	8.0	8.0	269.0	2198.0	6.202	2.087	1.0	32.37091511398834	1.9565217391304348	124.0	-0.45165066729103276	0.0	18.099990216221507	29.838709677419356	9.934475484854435	2.9629137410969366	3.3529411764705883	6.333333333333333	0.12732684537540903	0.0	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_3"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-04-15"	"13:22:59"	"fragment"	"not-living>plastic>fragment"	""	39.94545	-138.18221666666668	4877.0	149.31	39.007	138.0	100.0	245.0	38.05	56.19	38.29	56.23	381.09	4549.0	1941.0	71.0	109.0	97.5	63.7	84.1	0.422	109.9	728186.0	136.0	1.387	0.576	0.06	4593.0	1941.0	4874.0	1.112	480.0	0.452	124.0	135.0	149.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.334	2.318	3.0	3.0	356.0	5406.0	58.455	3.723	1.0	78.80094707345457	1.53125	145.0	-1.9405800040559722	0.0	26.12015270243118	26.89655172413793	5.457355097615421	1.5756143326448722	3.463636363636364	3.8877551020408165	0.4219348886711073	0.0	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_4"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-04-15"	"13:22:22"	"filament<plastic"	"not-living>plastic>filament"	""	39.94545	-138.18221666666668	70213.0	125.9	64.145	70.0	57.0	255.0	203.4	341.77	206.75	337.45	3992.22	13691.0	2632.0	527.0	663.0	503.0	177.7	122.0	0.055	748.6	8839611.0	92.0	0.777	-1.017	2.66	13839.0	2632.0	68347.0	1.226	5146.0	5.131	72.0	89.0	174.0	0.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.607	6.587	9.0	9.0	2376.0	176774.0	234.007	4.841	1.0	298.99492998124566	2.8258426966292136	198.0	-1.873730043541364	6.4031242374328485	50.833995234312944	32.323232323232325	15.269710536580337	2.8649832645036755	5.32977303070761	7.936381709741551	0.053894972584171745	0.02449244830545123	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_5"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"12:47:58"	"fiber<plastic"	"not-living>plastic>fiber"	""	39.94545	-138.18221666666668	1553.0	201.38	36.375	241.0	87.0	243.0	73.6	31.57	70.52	31.87	642.54	13568.0	3030.0	163.0	60.0	84.5	23.4	7.0	0.047	168.8	312738.0	208.0	-1.05	0.615	0.0	13714.0	3030.0	1553.0	1.235	286.0	0.122	181.0	207.0	231.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.94	13.014	17.0	17.0	442.0	6489.0	15.155	1.579	1.0	44.467302740032565	3.6956521739130435	156.0	-0.36387480328728805	3.0	17.87665110735922	23.076923076923077	16.31643386791765	4.288456179903705	3.804733727810651	7.564705882352941	0.04720188841695057	0.07612644106337937	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_6"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-04-15"	"13:22:59"	"fragment"	"not-living>plastic>fragment"	""	39.94545	-138.18221666666668	40070.0	143.61	31.903	153.0	80.0	246.0	139.33	150.55	141.16	148.61	1168.69	5532.0	3153.0	268.0	248.0	248.3	205.5	34.0	0.369	295.0	5754602.0	142.0	0.994	1.447	0.02	5739.0	3153.0	40062.0	1.108	2232.0	2.787	121.0	141.0	158.0	0.0	0.0	22.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.228	2.125	2.0	2.0	1028.0	46490.0	92.277	2.06	1.0	225.87321345732425	1.203883495145631	166.0	-1.6096525703505733	2.8284271247461903	22.282570851612	19.27710843373494	5.840475384187009	1.4738582021686637	3.9627118644067796	4.713709677419355	0.36839478043970025	0.014131188193367804	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_7"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"12:47:58"	"fiber<plastic"	"not-living>plastic>fiber"	""	39.94545	-138.18221666666668	1206.0	219.97	15.497	243.0	188.0	243.0	17.09	96.74	17.1	96.74	446.68	703.0	3182.0	38.0	195.0	200.8	7.6	80.1	0.076	198.5	265287.0	221.0	-0.112	-1.249	0.0	738.0	3182.0	1206.0	1.161	196.0	0.135	205.0	220.0	234.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.101	23.085	31.0	31.0	462.0	1903.0	10.659	1.495	1.0	39.1857996084118	25.125	55.0	-0.7203628401626525	0.0	6.819111697049597	27.27272727272727	12.871639541162267	5.730327223023022	2.2462311557788945	2.2238805970149254	0.07584764930967655	0.0	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_8"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"12:47:58"	"fiber<plastic"	"not-living>plastic>fiber"	""	39.94545	-138.18221666666668	5494.0	210.5	49.209	254.0	84.0	255.0	127.95	33.13	122.94	34.09	674.18	13889.0	3251.0	254.0	63.0	167.6	41.7	179.9	0.152	254.1	1156495.0	231.0	-1.128	-0.085	31.83	14030.0	3251.0	3745.0	1.266	447.0	0.277	146.0	212.0	231.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.429	8.499	14.0	14.0	629.0	10806.0	55.696	3.936	1.0	83.63718107860274	4.0	171.0	-0.35177865612648224	5.0990195135927845	23.27790973871734	28.654970760233915	11.013718839258017	4.150570601144713	2.6535433070866143	4.011904761904762	0.10359573904581158	0.08332220664480876	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_9"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-04-15"	"13:22:59"	"fragment"	"not-living>plastic>fragment"	""	39.94545	-138.18221666666668	5093.0	124.78	43.441	95.0	85.0	243.0	43.09	42.91	43.19	42.51	315.79	8264.0	3805.0	94.0	84.0	91.0	71.3	150.2	0.642	94.3	635487.0	107.0	1.748	1.699	0.0	8287.0	3805.0	5093.0	1.077	262.0	0.531	97.0	106.0	124.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13	2.134	2.0	2.0	352.0	5307.0	12.079	1.535	1.0	80.52706999100478	1.2816901408450705	158.0	-2.9718451483157367	0.0	34.46065074531175	27.21518987341772	4.427924880937703	1.317167527873874	3.3617021276595747	3.4725274725274726	0.6409281919857722	0.0	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
"tara_pacific_2018_i99oa202_d_manta1_333_microplastik_1_10"	39.9324835	-138.195225	"2018-07-01"	"15:46:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-04-15"	"13:22:59"	"fragment"	"not-living>plastic>fragment"	""	39.94545	-138.18221666666668	24496.0	140.14	30.903	146.0	80.0	248.0	104.64	70.83	104.16	71.06	812.96	4054.0	3868.0	211.0	153.0	212.1	147.0	8.8	0.466	212.7	3432789.0	137.0	1.8	3.557	0.09	4208.0	3868.0	24474.0	1.103	1928.0	2.275	119.0	136.0	147.0	0.0	0.0	10.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.901	1.922	2.0	2.0	724.0	26043.0	106.408	1.51	1.0	176.6048580527516	1.4421768707482994	168.0	-1.7934818756235458	1.0	22.120736406450696	18.452380952380953	5.196824704241934	1.36152971956154	3.816901408450704	3.8349056603773586	0.4653007242636589	0.006392158307800657	"tara_pacific_2018_i99oa202_d_manta1_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i99oa202"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"212.7123462"	"beaufort_3_4"	"1"	"3"	"0"	"g100013000/oov9000674zz/oov9000674aa/oov9000674ab/oov9000674ac"	"33"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2018_i99oa202_d_manta1_333"	"20200514"	"17:31:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190304_1014_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0145"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2018_i99oa202_d_manta1_333"	"zooscan_sn033"	"200"	"999999"	"1"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190304"	"17:30:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"565"	"47180"	"1.8"	"1.15"	"41026.7"	"no"
