"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_hierarchy"	"complement_info"	"object_lat_end"	"object_lon_end"	"object_area"	"object_mean"	"object_stddev"	"object_mode"	"object_min"	"object_max"	"object_x"	"object_y"	"object_xm"	"object_ym"	"object_perim."	"object_bx"	"object_by"	"object_width"	"object_height"	"object_major"	"object_minor"	"object_angle"	"object_circ."	"object_feret"	"object_intden"	"object_median"	"object_skew"	"object_kurt"	"object_%area"	"object_xstart"	"object_ystart"	"object_area_exc"	"object_fractal"	"object_skelarea"	"object_slope"	"object_histcum1"	"object_histcum2"	"object_histcum3"	"object_xmg5"	"object_ymg5"	"object_nb1"	"object_nb2"	"object_nb3"	"object_compentropy"	"object_compmean"	"object_compslope"	"object_compm1"	"object_compm2"	"object_compm3"	"object_symetrieh"	"object_symetriev"	"object_symetriehc"	"object_symetrievc"	"object_convperim"	"object_convarea"	"object_fcons"	"object_thickr"	"object_tag"	"object_esd"	"object_elongation"	"object_range"	"object_meanpos"	"object_centroids"	"object_cv"	"object_sr"	"object_perimareaexc"	"object_feretareaexc"	"object_perimferet"	"object_perimmajor"	"object_circex"	"object_cdexc"	"sample_id"	"sample_dataportal_descriptor"	"sample_scan_operator"	"sample_ship"	"sample_program"	"sample_stationid"	"sample_bottomdepth"	"sample_ctdrosettefilename"	"sample_other_ref"	"sample_tow_nb"	"sample_tow_type"	"sample_net_type"	"sample_net_mesh"	"sample_net_surf"	"sample_zmax"	"sample_zmin"	"sample_tot_vol"	"sample_comment"	"sample_tot_vol_qc"	"sample_depth_qc"	"sample_sample_qc"	"sample_barcode"	"sample_duration"	"sample_ship_speed"	"sample_cable_length"	"sample_cable_angle"	"sample_cable_speed"	"sample_nb_jar"	"sample_open"	"process_id"	"process_date"	"process_time"	"process_img_software_version"	"process_img_resolution"	"process_img_od_grey"	"process_img_od_std"	"process_img_background_img"	"process_particle_version"	"process_particle_threshold"	"process_particle_pixel_size_mm"	"process_particle_min_size_mm"	"process_particle_max_size_mm"	"process_particle_sep_mask"	"process_particle_bw_ratio"	"process_software"	"acq_id"	"acq_instrument"	"acq_min_mesh"	"acq_max_mesh"	"acq_sub_part"	"acq_sub_method"	"acq_hardware"	"acq_software"	"acq_author"	"acq_imgtype"	"acq_scan_date"	"acq_scan_time"	"acq_quality"	"acq_bitpixel"	"acq_greyfrom"	"acq_scan_resolution"	"acq_rotation"	"acq_miror"	"acq_xsize"	"acq_ysize"	"acq_xoffset"	"acq_yoffset"	"acq_lut_color_balance"	"acq_lut_filter"	"acq_lut_min"	"acq_lut_max"	"acq_lut_odrange"	"acq_lut_ratio"	"acq_lut_16b_median"	"acq_scan_comment"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_1"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:02"	"artefact"	"not-living>artefact"	""	-8.158466666666666	-178.92374999999998	676.0	216.73	20.374	238.0	162.0	243.0	57.33	19.38	57.57	19.28	302.55	9814.0	162.0	133.0	35.0	136.6	6.3	13.5	0.093	137.3	146510.0	221.0	-0.573	-0.734	0.0	9945.0	162.0	676.0	1.115	131.0	0.068	201.0	220.0	233.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.668	19.831	26.0	26.0	331.0	919.0	2.325	1.579	1.0	29.33785834448333	22.833333333333332	81.0	-0.4799926913941168	1.0	9.228071794398561	24.691358024691358	11.653846153846153	5.269230769230769	2.2116788321167884	2.2116788321167884	0.09252760116444794	0.038461538461538464	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_2"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:21"	"badfocus<artefact"	"not-living>artefact>badfocus"	""	-8.158466666666666	-178.92374999999998	1245.0	240.5	2.718	243.0	232.0	250.0	16.55	31.32	16.56	31.31	386.94	3749.0	570.0	32.0	63.0	63.0	25.2	86.4	0.104	65.8	299420.0	241.0	-0.358	0.077	8.92	3775.0	570.0	1134.0	1.292	505.0	0.344	238.0	240.0	241.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.386	2.472	3.0	3.0	186.0	1713.0	342.635	2.303	1.0	39.81435963562993	2.52	18.0	-1.1176470588235294	0.0	1.2474012474012475	16.666666666666664	11.492233402234248	1.9599157740244455	5.863636363636363	6.142857142857143	0.09514829021148102	0.0	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_3"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:21"	"badfocus<artefact"	"not-living>artefact>badfocus"	""	-8.158466666666666	-178.92374999999998	884.0	211.93	24.31	243.0	150.0	243.0	48.27	29.71	48.55	29.77	330.33	7738.0	5548.0	84.0	62.0	44.6	25.3	147.3	0.102	87.4	187347.0	216.0	-0.442	-0.976	0.0	7775.0	5548.0	884.0	1.182	144.0	0.084	191.0	214.0	234.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.813	7.966	10.0	10.0	288.0	2862.0	8.259	1.98	1.0	33.549124542167775	1.8	93.0	-0.5016954626190859	1.0	11.324493936677204	25.806451612903224	11.099101100939155	2.926126653883959	3.793103448275862	7.333333333333333	0.10200800388515618	0.03363363969981562	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_4"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"13:01:19"	"fiber<plastic"	"not-living>plastic>fiber"	""	-8.158466666666666	-178.92374999999998	5366.0	196.37	39.007	243.0	91.0	245.0	363.02	172.06	363.61	172.81	1893.44	10827.0	5953.0	585.0	468.0	159.8	42.8	142.6	0.019	747.9	1053728.0	205.0	-0.503	-0.959	0.02	10827.0	5953.0	5365.0	1.223	826.0	0.406	163.0	204.0	232.0	0.0	0.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.102	74.051	100.0	100.0	2102.0	87234.0	267.17	2.148	1.0	82.65714365406588	3.7209302325581395	154.0	-0.4615165606908987	1.4142135623730951	19.860467484850027	25.324675324675322	25.844358148142675	10.21213940560524	2.5307486631016043	11.83125	0.01881387968575441	0.019307681882689373	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_5"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"13:13:42"	"fiber<plastic"	"not-living>plastic>fiber"	""	-8.158466666666666	-178.92374999999998	1132.0	240.41	2.349	241.0	232.0	248.0	22.21	26.04	22.2	26.04	328.17	12665.0	8042.0	43.0	53.0	48.3	29.8	88.9	0.132	53.8	272144.0	241.0	-0.265	-0.025	6.45	12674.0	8042.0	1059.0	1.254	373.0	0.33	238.0	239.0	241.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.508	2.397	3.0	3.0	188.0	1766.0	201.688	4.258	1.0	37.96455142155909	1.6	16.0	-0.9024970273483955	0.0	0.8319121500769519	12.5	10.079195375353235	1.6593797264301056	6.074074074074074	6.833333333333333	0.12369670657910437	0.0	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_6"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:21"	"badfocus<artefact"	"not-living>artefact>badfocus"	""	-8.158466666666666	-178.92374999999998	12704.0	165.87	62.565	243.0	45.0	247.0	523.97	180.85	521.61	180.12	3206.48	10942.0	8286.0	1097.0	286.0	320.7	50.4	176.5	0.016	1110.4	2107269.0	177.0	-0.242	-1.475	0.04	10966.0	8286.0	12699.0	1.253	1501.0	0.753	102.0	175.0	228.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.683	71.782	95.0	95.0	2762.0	176466.0	426.387	6.085	1.0	127.18189798990856	6.42	202.0	-0.6712170100107553	2.23606797749979	37.981551817688555	31.18811881188119	28.449769783606612	9.850045059202538	2.888288288288288	9.98753894080997	0.015525741506951752	0.019842675976407945	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_7"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"13:13:48"	"fiber<plastic"	"not-living>plastic>fiber"	""	-8.158466666666666	-178.92374999999998	797.0	235.44	4.961	237.0	217.0	243.0	62.16	109.12	62.33	109.44	563.55	19217.0	799.0	124.0	230.0	210.1	4.8	118.2	0.032	261.3	187648.0	236.0	-0.41	-0.245	0.0	19217.0	799.0	797.0	1.138	229.0	0.159	231.0	235.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.832	60.588	56.0	56.0	704.0	1774.0	9.121	1.526	1.0	31.85548488335917	42.0	26.0	-0.4099783080260305	0.0	2.123683316343867	19.230769230769234	19.97790498471797	9.24509432803438	2.160919540229885	2.6857142857142855	0.03148545527024628	0.0	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_8"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:02"	"artefact"	"not-living>artefact"	""	-8.158466666666666	-178.92374999999998	1490.0	241.67	2.033	243.0	235.0	251.0	27.79	24.48	27.79	24.49	353.69	15501.0	9434.0	55.0	46.0	46.5	40.8	4.4	0.15	55.2	360087.0	242.0	-0.007	0.265	16.71	15526.0	9434.0	1241.0	1.363	717.0	0.451	239.0	240.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.962	2.052	3.0	3.0	198.0	1849.0	327.612	2.909	1.0	43.55602049838107	1.146341463414634	16.0	-1.3988005997001545	0.0	0.8275747920718335	12.5	10.048873317724775	1.561265628460064	6.4363636363636365	7.531914893617022	0.12444433218758764	0.0	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_9"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:21"	"badfocus<artefact"	"not-living>artefact>badfocus"	""	-8.158466666666666	-178.92374999999998	936.0	241.95	1.937	243.0	236.0	248.0	21.12	16.44	21.12	16.44	312.86	14730.0	4110.0	45.0	37.0	38.7	30.8	20.5	0.12	45.9	226463.0	242.0	-0.092	0.214	17.95	14739.0	4110.0	768.0	1.294	449.0	0.296	239.0	241.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.923	2.028	3.0	3.0	160.0	1235.0	364.295	2.857	1.0	34.5217643505096	1.25806451612903	12.0	-1.01680672268908	0.0	0.826617069642488	16.6666666666667	11.2944146410221	1.65988202392017	6.80434782608696	8.02564102564103	0.0985104740461559	0.0	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
"tara_pacific_2017_i12oa076_n_manta_333_microplastik_1_10"	-8.2003	-178.9593	"2017-01-03"	"06:44:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:21"	"badfocus<artefact"	"not-living>artefact>badfocus"	""	-8.158466666666666	-178.92374999999998	1050.0	241.95	1.738	243.0	236.0	248.0	24.84	20.64	24.84	20.63	517.55	18341.0	10673.0	48.0	46.0	38.8	34.5	51.6	0.049	49.4	254043.0	242.0	-0.047	0.144	14.48	18368.0	10673.0	898.0	1.338	535.0	0.358	240.0	241.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.294	2.414	3.0	3.0	184.0	1594.0	422.238	2.0	1.0	36.5636639571573	1.11428571428571	12.0	-1.01680672268908	0.0	0.826617069642488	16.6666666666667	17.2858838864894	1.6351511784517	10.5714285714286	13.2820512820513	0.0420558757759073	0.0	"tara_pacific_2017_i12oa076_n_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i12oa076"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"433.5269889"	"possible_shower_outlet_in_the_ocean"	"1"	"3"	"0"	"g100015901/oov9000615zz/oov9000615aa"	"65"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2017_i12oa076_n_manta_333"	"20200514"	"05:56:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0039"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2017_i12oa076_n_manta_333"	"zooscan_sn033"	"200"	"999999"	"1.33"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"zooscan"	"20190204"	"15:10:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"598"	"49979"	"1.8"	"1.15"	"43460.1"	"no"
