"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_hierarchy"	"complement_info"	"object_lat_end"	"object_lon_end"	"object_area"	"object_mean"	"object_stddev"	"object_mode"	"object_min"	"object_max"	"object_x"	"object_y"	"object_xm"	"object_ym"	"object_perim."	"object_bx"	"object_by"	"object_width"	"object_height"	"object_major"	"object_minor"	"object_angle"	"object_circ."	"object_feret"	"object_intden"	"object_median"	"object_skew"	"object_kurt"	"object_%area"	"object_xstart"	"object_ystart"	"object_area_exc"	"object_fractal"	"object_skelarea"	"object_slope"	"object_histcum1"	"object_histcum2"	"object_histcum3"	"object_xmg5"	"object_ymg5"	"object_nb1"	"object_nb2"	"object_nb3"	"object_compentropy"	"object_compmean"	"object_compslope"	"object_compm1"	"object_compm2"	"object_compm3"	"object_symetrieh"	"object_symetriev"	"object_symetriehc"	"object_symetrievc"	"object_convperim"	"object_convarea"	"object_fcons"	"object_thickr"	"object_tag"	"object_esd"	"object_elongation"	"object_range"	"object_meanpos"	"object_centroids"	"object_cv"	"object_sr"	"object_perimareaexc"	"object_feretareaexc"	"object_perimferet"	"object_perimmajor"	"object_circex"	"object_cdexc"	"sample_id"	"sample_dataportal_descriptor"	"sample_scan_operator"	"sample_ship"	"sample_program"	"sample_stationid"	"sample_bottomdepth"	"sample_ctdrosettefilename"	"sample_other_ref"	"sample_tow_nb"	"sample_tow_type"	"sample_net_type"	"sample_net_mesh"	"sample_net_surf"	"sample_zmax"	"sample_zmin"	"sample_tot_vol"	"sample_comment"	"sample_tot_vol_qc"	"sample_depth_qc"	"sample_sample_qc"	"sample_barcode"	"sample_duration"	"sample_ship_speed"	"sample_cable_length"	"sample_cable_angle"	"sample_cable_speed"	"sample_nb_jar"	"sample_open"	"process_id"	"process_date"	"process_time"	"process_img_software_version"	"process_img_resolution"	"process_img_od_grey"	"process_img_od_std"	"process_img_background_img"	"process_particle_version"	"process_particle_threshold"	"process_particle_pixel_size_mm"	"process_particle_min_size_mm"	"process_particle_max_size_mm"	"process_particle_sep_mask"	"process_particle_bw_ratio"	"process_software"	"acq_id"	"acq_instrument"	"acq_min_mesh"	"acq_max_mesh"	"acq_sub_part"	"acq_sub_method"	"acq_hardware"	"acq_software"	"acq_author"	"acq_imgtype"	"acq_scan_date"	"acq_scan_time"	"acq_quality"	"acq_bitpixel"	"acq_greyfrom"	"acq_scan_resolution"	"acq_rotation"	"acq_miror"	"acq_xsize"	"acq_ysize"	"acq_xoffset"	"acq_yoffset"	"acq_lut_color_balance"	"acq_lut_filter"	"acq_lut_min"	"acq_lut_max"	"acq_lut_odrange"	"acq_lut_ratio"	"acq_lut_16b_median"	"acq_scan_comment"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_1"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"07:53:02"	"artefact"	"not-living>artefact"	""	-24.5136	-125.0582	715.0	218.66	19.433	243.0	168.0	243.0	58.87	18.32	59.24	18.19	302.07	9819.0	162.0	134.0	34.0	138.5	6.6	13.3	0.098	137.8	156342.0	223.0	-0.621	-0.663	0.0	9947.0	162.0	715.0	1.116	133.0	0.077	203.0	222.0	235.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.626	18.766	20.0	21.0	331.0	952.0	4.703	1.615	1.0	30.172276587716105	19.857142857142858	75.0	-0.4804579549940783	0.0	8.689289307600841	25.333333333333336	11.294159639302162	5.160907384846683	2.1884057971014492	2.172661870503597	0.09851492247343109	0.0	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_2"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"13:01:19"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	1156.0	215.76	21.019	243.0	146.0	243.0	32.92	22.19	32.63	22.26	334.68	4959.0	429.0	78.0	66.0	49.4	29.8	34.4	0.13	84.1	249424.0	219.0	-0.6	-0.398	0.0	5030.0	429.0	1156.0	1.173	150.0	0.114	198.0	218.0	233.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.476	5.612	7.0	7.0	284.0	3358.0	13.227	2.0	1.0	38.36489168124743	1.6333333333333333	97.0	-0.390481651376147	0.0	9.733036707452726	21.649484536082475	9.852941176470589	2.4705882352941178	3.988095238095238	6.836734693877551	0.1294428552479323	0.0	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_3"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"12:47:58"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	1719.0	224.18	14.491	243.0	165.0	243.0	96.14	59.01	95.62	59.14	846.82	11089.0	3252.0	205.0	150.0	71.1	30.8	17.8	0.03	242.2	385366.0	226.0	-0.829	0.571	0.0	11170.0	3252.0	1719.0	1.212	350.0	0.209	214.0	225.0	235.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.676	25.769	33.0	33.0	706.0	14632.0	30.679	2.521	1.0	46.783531048861036	2.2903225806451615	78.0	-0.3180128421764108	0.0	6.244981711124989	17.94871794871795	20.428923022756038	5.836835149358868	3.5	11.929577464788732	0.030110566059365605	0.0	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_4"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Louis Caray--Counil"	"louis.caray--counil@imev-mer.fr"	"2019-07-29"	"12:56:03"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	774.0	216.27	17.754	243.0	171.0	243.0	17.13	54.19	17.07	53.99	257.62	8583.0	4073.0	34.0	111.0	116.1	8.5	106.6	0.147	115.2	167395.0	219.0	-0.256	-0.948	0.0	8585.0	4073.0	774.0	1.118	107.0	0.079	201.0	217.0	230.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.141	12.116	16.0	16.0	285.0	1086.0	3.385	1.677	1.0	31.39247374172695	12.88888888888889	72.0	-0.5904572564612323	0.0	8.322929671244278	25.0	9.273618495495704	4.133589639465139	2.243478260869565	2.2241379310344827	0.14612058853906015	0.0	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_5"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:12:09"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	1568.0	189.19	44.459	243.0	100.0	244.0	77.76	37.52	78.03	37.65	402.84	3539.0	6128.0	148.0	87.0	143.4	13.9	148.2	0.121	168.7	296655.0	200.0	-0.346	-1.355	0.06	3549.0	6128.0	1567.0	1.179	183.0	0.116	146.0	199.0	231.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.941	12.949	17.0	17.0	466.0	3240.0	19.192	2.298	1.0	44.68153540496046	10.214285714285714	144.0	-0.6145307769929365	0.0	23.257043184100638	30.555555555555557	10.180533747791273	4.269256087783437	2.3846153846153846	2.8181818181818183	0.12124637644897034	0.0	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_6"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:11:59"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	7718.0	186.09	43.519	243.0	75.0	244.0	191.15	336.11	190.67	337.84	2103.29	13425.0	6299.0	288.0	638.0	178.1	55.2	70.6	0.022	658.2	1436238.0	191.0	-0.372	-1.017	0.01	13639.0	6299.0	7717.0	1.246	951.0	0.465	149.0	190.0	227.0	0.0	0.0	8.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.528	44.541	59.0	60.0	1848.0	84745.0	194.08	3.472	1.0	99.13053417724524	3.2363636363636363	169.0	-0.5212890449185344	2.0	23.64447310441184	26.035502958579883	23.939497081999644	7.490341930554335	3.196048632218845	11.814606741573034	0.02192703040920184	0.02276699674940527	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_7"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:12:09"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	2859.0	187.98	42.7	243.0	99.0	247.0	117.38	44.87	118.94	44.81	646.0	3972.0	6769.0	213.0	76.0	119.9	30.3	176.3	0.086	214.2	537425.0	190.0	-0.21	-1.359	0.07	4169.0	6769.0	2857.0	1.206	297.0	0.202	150.0	189.0	230.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.869	11.913	15.0	16.0	574.0	11040.0	65.232	3.633	1.0	60.334002506031624	4.0	148.0	-0.6632951224994382	2.0	22.87477391211831	29.054054054054053	12.085855509444492	4.00367349693672	3.0186915887850465	5.383333333333334	0.08603101928807944	0.03741750931716561	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_8"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:12:09"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	2434.0	192.01	40.363	243.0	96.0	243.0	60.46	60.17	61.24	60.26	507.51	4753.0	6988.0	111.0	93.0	74.9	41.4	28.7	0.119	130.4	467352.0	198.0	-0.413	-1.065	0.0	4854.0	6988.0	2434.0	1.236	249.0	0.168	157.0	197.0	229.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.453	5.366	7.0	7.0	404.0	5569.0	51.615	3.728	1.0	55.66924691322298	1.829268292682927	147.0	-0.5310905114050621	1.0	20.83224832039998	27.2108843537415	10.296827219129591	2.635014839541037	3.9076923076923076	6.773333333333333	0.11852310308818831	0.02026934491954644	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_9"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:12:09"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	1661.0	198.6	37.066	242.0	107.0	243.0	58.86	71.19	58.35	70.61	430.74	4340.0	7174.0	139.0	118.0	113.3	18.7	139.0	0.112	176.0	329879.0	208.0	-0.464	-1.102	0.0	4343.0	7174.0	1661.0	1.182	180.0	0.133	164.0	207.0	232.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.918	13.396	18.0	18.0	510.0	4980.0	23.69	2.452	1.0	45.98750791035654	5.947368421052632	136.0	-0.48471615720524025	1.0	18.63041289023162	27.205882352941174	10.5752940986968	4.318449562344865	2.4488636363636362	3.814159292035398	0.1123634217647977	0.024536645240595824	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
"tara_pacific_2016_i05oa049_d_manta_333_microplastik_1_10"	-24.5233915	-125.05423350000001	"2016-09-17"	"16:38:00"	"http://www.zooscan.obs-vlfr.fr//"	0.0	0.16	"validated"	"Juliette Maury"	"juliette.maury@imev-mer.fr"	"2019-02-11"	"14:12:18"	"fiber<plastic"	"not-living>plastic>fiber"	""	-24.5136	-125.0582	1413.0	194.07	38.351	243.0	96.0	243.0	14.69	61.58	14.58	60.86	312.53	4152.0	7219.0	32.0	124.0	134.3	13.4	99.1	0.182	126.5	274221.0	200.0	-0.394	-0.983	0.0	4154.0	7219.0	1413.0	1.153	141.0	0.103	161.0	199.0	230.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.044	7.991	10.0	10.0	308.0	2008.0	13.866	1.733	1.0	42.41565131777166	10.307692307692308	147.0	-0.49892933618843693	1.0	19.58056371412377	25.850340136054424	8.326706494612191	3.378567810912934	2.4645669291338583	2.3358208955223883	0.18124387998335711	0.026602896148920738	"tara_pacific_2016_i05oa049_d_manta_333"	"nan"	"juliette_maury"	"tara"	"tara_pacific"	"i05oa049"	"99999"	"nan"	"nan"	"1"	"2"	"manta"	"333"	"0.0976"	"0.16"	"0"	"244.8842601"	"nan"	"1"	"3"	"0"	"g100017706/oov9000627zz/oov9000627aa/oov9000627ab"	"60"	"99999"	"99999"	"99999"	"99999"	"1"	"nan"	"zooprocess_tara_pacific_2016_i05oa049_d_manta_333"	"20200515"	"12:36:00.000"	"7.21_picheral_cnrs"	"2400"	"nan"	"0"	"20190206_0947_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"0.0081"	"zooprocess_pid_to_ecotaxa_8.20_2024/01/19"	"microplastik_tara_pacific_2016_i05oa049_d_manta_333"	"zooscan_sn033"	"200"	"999999"	"2"	"motoda"	"hydroptic_v3_window7"	"vuescan9.0.51"	"juliette_maury"	"nan"	"20190205"	"16:13:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"29048"	"50384"	"5781"	"3289"	"manual"	"no"	"566"	"47230"	"1.8"	"1.15"	"41069.7"	"no"
